date,location,new_cases,new_cases_per_million,new_deaths,new_deaths_per_million
2022-01-18,Poland,22256.1871064619,558.3990747629981,284.22632017343983,7.130983408300696
2022-01-19,Poland,24113.31594204537,604.9936476432564,225.57901049490613,5.659499083795288
2022-01-20,Poland,27674.603898069785,694.3448880564441,210.02045643859046,5.269176111947617
2022-01-21,Poland,32387.70464769819,812.5946763623715,179.04747626199108,4.492090987842475
2022-01-22,Poland,36130.02485426409,906.488026653956,170.9765783775943,4.28960559720432
2022-01-23,Poland,39381.01009497926,988.0539505920423,190.34912543741075,4.775608062638595
2022-01-24,Poland,42384.56561722021,1063.4119652514305,200.135398967319,5.02113869732142
2022-01-25,Poland,44352.08172583389,1112.7761915050037,180.0781276029876,4.517995702151993
2022-01-26,Poland,45839.51234385924,1150.0952840920688,177.30074962530796,4.448373013496279
2022-01-27,Poland,48007.5617858064,1204.4908035990193,190.13383308358758,4.770384474432699
2022-01-28,Poland,49650.677927736564,1245.7159567558024,177.87392970193682,4.46285457271668
2022-01-29,Poland,49811.59766786658,1249.753316276045,183.2590038315422,4.597985240716103
2022-01-30,Poland,49757.19430288239,1248.3883757463084,209.64627686171164,5.260133799770358
2022-01-31,Poland,49333.611727503114,1237.7607845419043,216.63844744309233,5.435628885560915
2022-02-01,Poland,48005.55292357085,1204.4402570389655,200.424720972983,5.028823021825835
2022-02-02,Poland,46558.72597037979,1168.1399108786882,193.37001499263513,4.851826020326469
2022-02-03,Poland,45680.02638683766,1146.093707347106,206.79190404811666,5.188523871401166
2022-02-04,Poland,44115.398667363,1106.8378516749156,201.3267033151461,5.051338930538169
2022-02-05,Poland,42285.7634183196,1060.9329906720525,199.0937198068986,4.995270764621086
2022-02-06,Poland,40862.26776614473,1025.218023455636,210.4967516243309,5.281362018994093
2022-02-07,Poland,39863.70358156965,1000.1644439786908,212.1880726304956,5.323834616028937
2022-02-08,Poland,38044.00876231138,954.5090570387964,202.30584707659918,5.075899217061586
2022-02-09,Poland,35955.63348328281,902.1125747798902,205.33056804944835,5.1517433616560115
2022-02-10,Poland,34148.66073632173,856.7764667671992,223.52840246558603,5.608348425790922
2022-02-11,Poland,31922.44181244882,800.9216038319623,224.8600366484954,5.641718207566723
2022-02-12,Poland,29126.001865753602,730.7600642683632,231.957821089613,5.819816458441404
2022-02-13,Poland,27726.785007515104,695.6542176583107,240.79017158103986,6.041399400303955
2022-02-14,Poland,26943.76331835915,676.0084918212158,249.29921705830688,6.254825054143846
2022-02-15,Poland,25183.31204399513,631.8394475433247,243.99000499766694,6.121517507916868
2022-02-16,Poland,23306.22515410547,584.7440634353466,241.0632017326309,6.048012693657284
2022-02-17,Poland,22013.168215907033,552.3017619194162,253.23101782459327,6.353258970519063
2022-02-18,Poland,20204.18923872772,506.91517821123944,241.6646343496562,6.063090088293311
2022-02-19,Poland,18750.91347660779,470.4530902551927,239.01266033666087,5.996547392974257
2022-02-20,Poland,18643.366350170934,467.75474149623676,244.34925870414736,6.130419490259038
2022-02-21,Poland,18670.22482093556,468.428607429937,237.70441445959838,5.963725537235436
2022-02-22,Poland,17567.83938032178,440.770168582675,219.60826253554822,5.509696118611106
2022-02-23,Poland,16319.732000677426,409.4556333169533,212.9045477262816,5.341578710648309
